title,pubmonth,pubday,id,edition,publisher,isbn13,language,pubyear,series,authors,pages
Hurwitz Clinical Pediatric Dermatology: A Textbook of Skin Disorders of Childhood and Adolescence  ,7.0,18.0,1630,4.0,Elsevier Health Sciences,9780000000000.0,,11.0,,"Amy S Paller, Anthony J. Mancini, Sidney Hurwitz",632.0
"Hybrid Artificial Intelligent Systems, Part I: 5th International Conference, HAIS 2010, San Sebastian, Spain, June 23-25, 2010. Proceedings",6.0,11.0,1631,1.0,Springer Berlin Heidelberg,9780000000000.0,,10.0,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series ,#6076","Manuel Grana Romay (Editor), M. Teresa Garcia Sebastian (Editor)",
Hybrid Rough Sets and Applications in Uncertain Decision-Making,9.0,7.0,1632,1.0,Taylor & Francis,9780000000000.0,,10.0,"Systems Evaluation, Prediction, and Decision-Making Series","Lirong Jian, Sifeng Liu, Yi Lin",284.0
I/G Fndmtls Database Sys,1.0,1.0,1633,1.0,Benjamin-Cummings Publishing Company,9780000000000.0,,89.0,,"Ramez Elmasri, Shamkant Navathe",800.0
"The I-Series: Microsoft Access 2002, Brief",12.0,20.0,1634,1.0,"McGraw-Hill Companies, The",9780000000000.0,,1.0,I-Series,"Stephen Haag, Merrill Wells, James T. Perry",232.0
Ibm Db2 9 New Features,2.0,15.0,1635,1.0,McGraw-Hill Professional Publishing,9780000000000.0,,7.0,,"Paul Zikopoulos, George Baklarz, Leon Katsnelson, Chris Eaton",422.0
IBM DB2 SQL for Beginners: Practical Tutorial by Examples,8.0,2.0,1636,,CreateSpace Publishing,9780000000000.0,,14.0,,Djoni Darmawikarta,104.0
IBM DB2 Version 10,5.0,8.0,1637,1.0,McGraw-Hill Professional Publishing,9780000000000.0,,12.0,,Paul Zikopoulos,240.0
IBM InfoSphere: A Platform for Big Data Governance and Process Data Governance,3.0,12.0,1638,,Mc Press,9780000000000.0,,13.0,,Sunil Soares,112.0
Ibm Lotus Notes And Domino 8.5.1,1.0,16.0,1639,,Packt Publishing,9780000000000.0,,10.0,,Tim Speed,336.0
IBM Lotus Notes and Domino 8.5.3: Upgrader's Guide,1.0,28.0,1640,,Packt Publishing,9780000000000.0,,12.0,,"Barry Rosen, Tim Speed, Scott O'Keefe",364.0
Ibm Websphere Application Server 8.0 Administration Guide,9.0,18.0,1641,,Packt Publishing,9780000000000.0,,11.0,,Steve Robinson,496.0
"ICDT '88: 2nd International Conference on Database Theory, Bruges, Belgium, August 31-September 2, 1988. Proceedings",9.0,21.0,1642,1.0,Springer Berlin Heidelberg,9780000000000.0,,88.0,"Lecture Notes in Computer Science Series ,#326","Marc Gyssens (Editor), Jan Paredaens (Editor), Dirk Van Gucht (Editor)",412.0
"ICDT '90: Third International Conference on Database Theory, Paris, France, December 12-14, 1990, Proceedings",12.0,14.0,1643,1.0,Springer Berlin Heidelberg,9780000000000.0,,90.0,"Lecture Notes in Computer Science Series ,#470","Serge Abiteboul (Editor), Paris C. Kanellakis (Editor)",530.0
"ICDT Ninety: Proceedings of the Third International Conference on Database Theory, Paris, France, December 12-14, 1990",12.0,1.0,1644,,"Springer-Verlag New York, LLC",9780000000000.0,,90.0,Lecture Notes in Computer Science,"Serge Abiteboul (Editor), Paris C. Kanellakis (Editor)",528.0
"ICDT'86: International Conference on Database Theory. Rome, Italy, September 8-10, 1986. Proceedings",12.0,15.0,1645,1.0,Springer Berlin Heidelberg,9780000000000.0,,86.0,"Lecture Notes in Computer Science Series ,#243","Giorgio Ausiello (Editor), Paolo Atzeni (Editor)",448.0
"iCheck Series: iCheck Express Microsoft Access 2003, Student Edition",8.0,10.0,1646,1.0,McGraw-Hill Education,9780000000000.0,,5.0,Glencoe Icheck Express Ser.,"McGraw-Hill Education, Linda Wooldridge",156.0
ICRP CD 3: Database of Dose Coefficients: Radionuclides in Mothers' Milk,5.0,1.0,1647,,Elsevier Health Sciences,9780000000000.0,,7.0,International Commission on Radiological Protection Series,ICRP,
"Idaho Manufacturers Register, 1995-96",9.0,1.0,1648,,HarrisInfoSource,9780000000000.0,,95.0,,Publishing Database (Editor),248.0
Ifw Paradox 4 Programming Secrets,6.0,20.0,1649,2.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,92.0,PC World Ser.,"Greg Salcedo, Gregory B. Salcedo",940.0
Illustrated Course Guide: Microsoft Office Access 2007 Intermediate,8.0,29.0,1650,1.0,Cengage Learning,9780000000000.0,,7.0,Available Titles Skills Assessment Manager (SAM) - Office 2007 Series,Lisa Friedrichsen,192.0
"Image and Video Retrieval: 4th International Conference, CIVR 2005, Singapore, July 20-22, 2005, Proceedings",9.0,1.0,1651,1.0,Springer Berlin Heidelberg,9780000000000.0,,5.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#3568","Wee-Kheng Leow (Editor), Michael S. Lew (Editor), Tat-Seng Chua (Editor), Wei-Ying Ma (Editor), Lekha Chaisorn (Editor)",674.0
Image Databases and Multi-Media Search,3.0,28.0,1652,,"World Scientific Publishing Company, Incorporated",9790000000000.0,,98.0,Series on Software Engineering and Knowledge Engineering,"Arnold Smeulders (Editor), Ramesh Jain (Editor)",328.0
Image Databases: Search and Retrieval of Digital Imagery,12.0,24.0,1653,1.0,Wiley,9780000000000.0,,1.0,,"Vittorio Castelli (Editor), Lawrence D. Bergman (Editor), Bergman",608.0
Implementierungskonzepte fï¿½_r Datenbanksysteme,9.0,17.0,1654,1.0,Springer Berlin Heidelberg,9780000000000.0,German,3.0,,Markus Schneider,334.0
Implementing a Corporate Repository: The Models Meet Reality,3.0,22.0,1655,1.0,Wiley,9780000000000.0,,94.0,Professional Computing Series,Adrienne Tannenbaum,441.0
Implementing a Data Warehouse: A Methodology That Worked,3.0,28.0,1656,,AuthorHouse,9780000000000.0,,7.0,,Bruce Russell Ullrey,210.0
Implementing Splunk,2.0,27.0,1657,,Packt Publishing,9780000000000.0,,13.0,,Vincent Bumgarner,448.0
Impossible Data Warehouse Situations: Solutions from the Experts,10.0,28.0,1658,,Addison-Wesley,9780000000000.0,,2.0,Addison-Wesley Information Technology Series,"Sid Adelman, Joyce Bischoff, Jill Dyche, Douglas Hackney, Sean Ivoghli",408.0
Improving Data Warehouse and Business Information Quality: Methods for Reducing Costs and Increasing Profits,3.0,25.0,1659,1.0,Wiley,9780000000000.0,,99.0,Wiley Computer Publishing Series,"Larry P. English, Robert M. Elliot (Editor)",544.0
Improving State Voter Registration Databases: Final Report,1.0,29.0,1660,,National Academies Press,9780000000000.0,,10.0,,"Committee on State Voter Registration Databases, National Research Council",128.0
"IMS Administration, Programming, and Data Base Design",5.0,2.0,1661,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,89.0,,Joseph R. Geller,304.0
In Hindsight: A Compendium of Business Continuity Case Studies,6.0,26.0,1662,,IT Governance,9780000000000.0,,14.0,,"Itgp, Robert a. Clark (Editor)",368.0
In Search of Elegance in the Theory and Practice of Computation: Essays dedicated to Peter Buneman,10.0,31.0,1663,,Springer Berlin Heidelberg,9780000000000.0,,13.0,"Lecture Notes in Computer Science / Theoretical Computer Science and General Issues Series ,#8000","Val Tannen (Editor), Limsoon Wong (Editor), Leonid Libkin (Editor), Wenfei Fan (Editor), Wang-Chiew Tan (Editor)",580.0
Inc. Magazine's Databasics: Your Guide to Online Business Information,1.0,1.0,1664,,"Taylor & Francis, Inc.",9780000000000.0,,84.0,,"Doran Howitt, Marvin I. Weinberger",636.0
Incorporating Relational Data Into The Semantic Web- Fronal.Owlom Databases To Rdf Using Relational.Owl,11.0,23.0,1665,,VDM Verlag Dr. Mueller e.K.,9780000000000.0,,7.0,,Cristian Perez De Laborda Schwankhart,164.0
"Independent Component Analysis and Signal Separation: 7th International Conference, ICA 2007, London, UK, September 9-12, 2007, Proceedings",8.0,28.0,1666,1.0,Springer Berlin Heidelberg,9780000000000.0,,7.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#4666","Mike E. Davies (Editor), Christopher C. James (Editor), Samer A. Abdallah (Editor), Mark D. Plumbley (Editor)",847.0
Index Data Structures in Object-Oriented Databases,8.0,31.0,1667,1.0,Springer US,9780000000000.0,,97.0,"Advances in Database Systems Series ,#7","Thomas A. Mueck, Martin L. Polaschek",177.0
"Index of Art Sales Catalogs, 1981-1985: A Union List from the SCIPIO Database",5.0,1.0,1668,,Cengage Gale,9780000000000.0,,87.0,Library Reference Ser.,SCIPIO,1253.0
Index Structures for Data Warehouses,4.0,8.0,1669,1.0,Springer Berlin Heidelberg,9780000000000.0,,2.0,"Lecture Notes in Computer Science Series ,#1859","Marcus Jurgens, Marcus J. Rgens",138.0
Indian Genetic Disease Database  ,5.0,24.0,1670,,International Book Marketing Service Ltd,9790000000000.0,,12.0,,L egaire Humphrey (Editor),52.0
Indian Mujahideen: Computational Analysis and Public Policy,11.0,30.0,1671,,Springer International Publishing,9780000000000.0,,13.0,"Terrorism, Security, and Computation Series","V.S. Subrahmanian, Aaron Mannes, Animesh Roul, R.K. Raghavan",250.0
Inductive Databases and Constraint-Based Data Mining,11.0,2.0,1672,1.0,Springer New York,9780000000000.0,,10.0,,"Saso DZeroski (Editor), Bart Goethals (Editor), Pance Panov (Editor)",458.0
Info Commerce: Internet Strategies for Database Publishers,4.0,28.0,1673,,Havestraw Publishers,9780000000000.0,,0.0,,Russell A. Perkins,186.0
"Information and Business Intelligence: International Conference, IBI 2011, Chongqing, China, December 23-25, 2011. Proceedings, Part II",5.0,25.0,1674,1.0,Springer Berlin Heidelberg,9780000000000.0,,12.0,"Communications in Computer and Information Science Series ,#268","Xilong Qu (Editor), Chenguang Yang (Editor)",754.0
Information and Database Quality,11.0,1.0,1675,1.0,Springer US,9780000000000.0,,1.0,"Advances in Database Systems Series ,#25","Mario G. Piattini (Editor), Coral Calero (Editor), Marcela F. Genero (Editor)",252.0
Information and Influence Propagation in Social Networks,3.0,30.0,1676,,Morgan and Claypool Publishers,9780000000000.0,,14.0,,"Wei Chen, Carlos Castillo, Laks V. S. Lakshmanan",178.0
"Information and Knowledge Management: Expanding the Definition of """"Database""""",12.0,1.0,1677,,"Springer-Verlag New York, LLC",9780000000000.0,,93.0,Lecture Notes in Computer Science,"Timothy W. Finin (Editor), Yelena Yesha (Editor), Charles K. Nicholas (Editor)",142.0
Information Assurance: Security in the Information Environment,3.0,7.0,1678,2.0,Springer London,9780000000000.0,,6.0,Computer Communications and Networks Series,"Andrew Blyth, Gerald L. Kovacich",264.0
Information Assurance: Managing Organizational IT Security Risks,6.0,1.0,1679,1.0,Elsevier Science,9780000000000.0,,2.0,,"Joseph Boyce, Daniel Jennings",282.0
Information Brokering Across Heterogeneous Digital Data: A Metadata-based Approach,8.0,31.0,1680,1.0,Springer US,9780000000000.0,,0.0,"Advances in Database Systems Series ,#20","Vipul Kashyap, Amit P. Sheth",224.0
"Information Context: Nature, Impact, and Role: 5th International Conference on Conceptions of Library and Information Sciences, CoLIS 2005, Glasgow, UK, June 4-8, 2005 Proceedings",7.0,21.0,1681,1.0,Springer Berlin Heidelberg,9780000000000.0,,5.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#3507","Fabio Crestani (Editor), Ian Ruthven (Editor)",253.0
Information Discovery on Electronic Health Records,12.0,10.0,1682,1.0,Taylor & Francis,9780000000000.0,,9.0,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,Vagelis Hristidis (Editor),331.0
Information-Driven Business: How to Manage Data and Information for Maximum Advantage,8.0,23.0,1683,1.0,Wiley,9780000000000.0,,10.0,,Robert Hillard,240.0
Information Extraction,11.0,30.0,1684,,Now Publishers,9780000000000.0,,8.0,,Sunita Sarawagi,132.0
"Information Hiding: Third International Workshop, IH'99, Dresden, Germany, September 29 - October 1, 1999 Proceedings",3.0,30.0,1685,1.0,Springer Berlin Heidelberg,9780000000000.0,,0.0,"Lecture Notes in Computer Science Series ,#1768",Andreas Pfitzmann (Editor),492.0
"Information Hiding: Second International Workshop, IH'98, Portland, Oregon, USA, April 14-17, 1998, Proceedings",12.0,28.0,1686,,Springer Berlin Heidelberg,9780000000000.0,,98.0,"Lecture Notes in Computer Science Series ,#1525","David Aucsmith (Editor), D. Aucsmith, J. Hartmanis (Editor)",369.0
"Information Hiding: 9th International Workshop, IH 2007, Saint Malo, France, June 11-13, 2007, Revised Selected Papers",2.0,25.0,1687,1.0,Springer Berlin Heidelberg,9780000000000.0,,8.0,"Lecture Notes in Computer Science / Security and Cryptology Series ,#4567","Teddy Furon (Editor), Francois Cayre (Editor), Gwenael DoerrG (Editor), Patrick Bas (Editor)",396.0
"Information Hiding: 4th International Workshop, IH 2001, Pittsburgh, PA, USA, April 25-27, 2001. Proceedings",12.0,6.0,1688,1.0,Springer Berlin Heidelberg,9780000000000.0,,1.0,"Lecture Notes in Computer Science Series ,#2137",Ira S. Moskowitz (Editor),414.0
"Information Hiding: 6th International Workshop, IH 2004, Toronto, Canada, May 23-25, 2004, Revised Selected Papers",2.0,14.0,1689,1.0,Springer Berlin Heidelberg,9780000000000.0,,5.0,"Lecture Notes in Computer Science Series ,#3200",Jessica Fridrich (Editor),371.0
"Information Hiding: 10th International Workshop, IH 2008, Sana Barbara, CA, USA, May 19-21, 2008, Revised Selected Papers",12.0,8.0,1690,1.0,Springer Berlin Heidelberg,9780000000000.0,,8.0,"Lecture Notes in Computer Science / Security and Cryptology Series ,#5284","Kaushal Solanki (Editor), Kenneth Sullivan (Editor), Upamanyu Madhow (Editor)",373.0
Information Hiding: Steganography and Watermarking-Attacks and Countermeasures: Steganography and Watermarking - Attacks and Countermeasures,1.0,1.0,1691,1.0,Springer US,9780000000000.0,,1.0,"Advances in Information Security Series ,#1","Neil Johnson, Zoran Duric, Sushil Jajodia",137.0
Information Modeling and Relational Databases: From Conceptual Analysis to Logical Design,4.0,6.0,1692,1.0,Elsevier Science,9780000000000.0,,1.0,The Morgan Kaufmann Series in Data Management Systems Series,"Terry Halpin, T. A. Halpin",761.0
Information Modeling Methods And Methodologies  ,8.0,31.0,1693,,IGI Global,9780000000000.0,,4.0,,"John Krogstie, Keng Siau (Editor), Terry Halpin (Editor)",372.0
Information Modelling and Knowledge Bases XX Vol. 190: Frontiers in Artificial Intelligence and Applications,1.0,15.0,1694,,"I O S Press, Incorporated",9780000000000.0,,9.0,,Y. Kiyoki,450.0
Information on Demand: Introduction to DB2 9 New Features,1.0,1.0,1695,,"McGraw-Hill Companies, The",9780000000000.0,,7.0,,"Paul Zikopoulos, Chris Eaton, George Baklarz, Leon Katsnelson",128.0
Information Organization and Databases: Foundations of Data Organization,12.0,21.0,1696,1.0,Springer US,9780000000000.0,,0.0,"The Springer International Series in Engineering and Computer Science ,#579","Katsumi Tanaka (Editor), Shahram Ghandeharizadeh (Editor), Yahiko Kambayashi (Editor)",388.0
"Information Quality Applied: Best Practices for Improving Business Information, Processes and Systems",9.0,28.0,1697,1.0,Wiley,9780000000000.0,,9.0,,Larry P. English,840.0
Information Resources: Army Corporate Data Base Disregards Congressional and Dod Direction: Imtec-90-64,8.0,7.0,1698,,BiblioGov,9780000000000.0,,13.0,,U. S. Government Accountability Office ( (Created by),32.0
Information Retrieval for E-Discovery,6.0,28.0,1699,,Now Publishers,9780000000000.0,,13.0,,"Douglas W. Oard, William Lloyd Webber",156.0
"Information Security and Privacy: 5th Australasian Conference, ACISP 2000, Brisbane, Australia, July 10-12, 2000, Proceedings",7.0,31.0,1700,1.0,Springer Berlin Heidelberg,9780000000000.0,,0.0,"Lecture Notes in Computer Science Series ,#1841","Ed Dawson (Editor), Andrew Clark (Editor), Colin Boyd (Editor)",488.0
"Information Security and Privacy: 11th Australasian Conference, ACISP 2006, Melbourne, Australia, July 3-5, 2006, Proceedings",7.0,28.0,1701,1.0,Springer Berlin Heidelberg,9780000000000.0,,6.0,"Lecture Notes in Computer Science / Security and Cryptology Series ,#4058","Lynn Batten (Editor), Reihaneh Safavi-Naini (Editor)",446.0
"Information Security Applications: 4th International Workshop, WISA 2003, Jeju Island, Korea, August 25-27, 2003, Revised Papers",3.0,5.0,1702,1.0,Springer Berlin Heidelberg,9780000000000.0,,4.0,"Lecture Notes in Computer Science Series ,#2908","Kijoon Chae (Editor), Moti Yung (Editor)",512.0
"Information Security Applications: 8th International Workshop, WISA 2007, Jeju Island, Korea, August 27-29, 2007, Revised Selected Papers",2.0,25.0,1703,1.0,Springer Berlin Heidelberg,9780000000000.0,,8.0,"Lecture Notes in Computer Science / Security and Cryptology Series ,#4867","Kim Sehun (Editor), Moti Yung (Editor), Hyung-Woo Lee (Editor)",388.0
"Information Security for Global Information Infrastructures: IFIP TC11 Sixteenth Annual Working Conference on Information Security August 22-24, 2000, Beijing, China",7.0,31.0,1704,1.0,Springer US,9780000000000.0,,0.0,"IFIP Advances in Information and Communication Technology Series ,#47","Sihan Qing (Editor), Jan H.P. Eloff (Editor), Qing Sihan Qing (Editor)",510.0
Information Security Governence,4.0,13.0,1705,1.0,Wiley,9780000000000.0,,9.0,"Wiley Series in Systems Engineering and Management Series ,#53",Krag Brotby,220.0
"Information Security Policies, Procedures, and Standards: Guidelines for Effective Information Security Management",12.0,11.0,1706,1.0,Taylor & Francis,9780000000000.0,,1.0,,Thomas R. Peltier,312.0
"Information Security Practice and Experience: 4th International Conference, ISPEC 2008 Sydney, Australia, April 21-23, 2008 Proceedings",4.0,28.0,1707,1.0,Springer Berlin Heidelberg,9780000000000.0,,8.0,"Lecture Notes in Computer Science / Security and Cryptology Series ,#4991","Liqun Chen (Editor), Yi Mu (Editor), Willy Susilo (Editor)",420.0
Information Storage and Retrieval,6.0,28.0,1708,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,97.0,,Robert R. Korfhage,368.0
INFORMATION STRUCTURES DATABASE DESIGN,3.0,1.0,1709,,Reed International Books,9780000000000.0,,93.0,Computer Weekly Professional Series,Andrew Mortimer,221.0
"Information System Concepts: An Integrated Discipline Emerging: IFIP TC8/WG8.1 International Conference on Information System Concepts: An Integrated Discipline Emerging  September 20-22, 1999, University of Leiden, The Netherlands",4.0,30.0,1710,1.0,Springer US,9780000000000.0,,0.0,"IFIP Advances in Information and Communication Technology Series ,#36","Eckhard D. Falkenberg (Editor), Kalle Lyytinen (Editor), Alexander A. Verrijn-Stuart (Editor)",343.0
