title,pubmonth,pubday,id,edition,publisher,isbn13,language,pubyear,series,authors,pages
The Data Warehouse Toolkit  ,,,2161,,Wiley India,9790000000000.0,English,10.0,,Ralph kimball;Margy Ross;,436.0
"Optimal Database Marketing: Strategy, Development, and Data Mining",3.0,26.0,2162,1,"SAGE Publications, Inc",9780000000000.0,English,2.0,,Ronald G. Drozdenko;Perry D. Drake;,398.0
"Scalable Uncertainty Management: Second International Conference, SUM 2008, Naples, Italy, October 1-3, 2008, Proceedings  ",9.0,19.0,2163,,Springer,9780000000000.0,English,8.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 5291),Sergio Greco;,401.0
Distribution of Abandoned & Inactive Mines on National Forest System Lands,,,2164,,Diane Pub.,9780000000000.0,English,95.0,,,195.0
"Pentaho Data Integration Beginner's Guide, Second Edition",10.0,24.0,2165,,Packt Publishing,9780000000000.0,English,13.0,,MarÀ__a Carina RoldÀ_À_n;,502.0
Object-Oriented Modeling and Design for Database Applications,7.0,27.0,2166,1,Prentice Hall,9780000000000.0,English,97.0,,Michael R. Blaha;William Premerlani;,484.0
"MCSA/MCSE/MCDBA Self-Paced Training Kit: MicrosoftÀ_À_ SQL ServerÀ_À_ 2000 System Administration, Exam 70-228: Microsoft  SQL Server  2000 System ... Second Edition  ",6.0,11.0,2167,2nd,Microsoft Press,9780000000000.0,English,3.0,Microsoft Press Training Kit,Microsoft Corporation;,1024.0
Adaptive Hypertext and Hypermedia,2.0,28.0,2168,"Reprinted from USER MODELING AND USER-ADAPTED INTERACTION, 1998",Springer,9780000000000.0,English,98.0,,Peter Brusilovski;Alfred Kobsa;Julita Vassileva;,252.0
Google Analytics,9.0,3.0,2169,1,O'Reilly Media,9780000000000.0,English,10.0,,Justin Cutroni;,218.0
"Building a Data Warehouse: With Examples in SQL Server 1st   Edition by Rainardi, Vincent published by Apress  ",,,2170,,Apress,,,10.0,,,
Oracle SQL: A Beginner's Tutorial,5.0,15.0,2171,,BrainySoftware,9780000000000.0,English,14.0,A Beginner's Tutorial,Djoni Darmawikarta;,128.0
"Distributed Database Management Systems A Practical Approach by Rahimi, Saeed K., Haug, Frank S.    ",1.0,2.0,2172,,"WileyIEEE Computer Society Pr,2010",,,10.0,,,
"Ambient Intelligence for Scientific Discovery: Foundations, Theories, and Systems  ",4.0,6.0,2173,,Springer,9780000000000.0,English,5.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3345),Yang Cai;,314.0
Data Warehousing in Action,7.0,23.0,2174,1,Wiley,9780000000000.0,English,97.0,,Sean Kelly;,334.0
Unauthorized Access: The Crisis in Online Privacy and Security,7.0,15.0,2175,1,CRC Press,9780000000000.0,English,13.0,,Robert H. Sloan;Richard Warner;,398.0
Provenance Data in Social Media  ,5.0,30.0,2176,,Morgan & Claypool Publishers,9780000000000.0,English,13.0,Synthesis Lectures on Data Mining and Knowledge Discovery,Geoffrey Barbier;Zhuo Feng;Pritam Gundecha;,84.0
creative html design.2  ,4.0,17.0,2177,2,Waite Group Press,9780000000000.0,English,1.0,,Lynda Weinman;William Weinman;,544.0
Data Integration in Data Warehousing: Quality Aspects,7.0,6.0,2178,,LAP LAMBERT Academic Publishing,9780000000000.0,English,12.0,,Kareem Kamal A.Ghany;,144.0
Learning PHP 5,7.0,2.0,2179,1,O'Reilly Media,9780000000000.0,English,4.0,,David Sklar;,370.0
"New Perspectives on Microsoft Access 2013, Brief",5.0,14.0,2180,1,Cengage Learning,9780000000000.0,English,13.0,New Perspectives,Joseph J. Adamski;Kathy T. Finnegan;Sharon Scollard;,280.0
Relational Database Principles,4.0,25.0,2181,2,Cengage Learning Business Press,9780000000000.0,English,2.0,,Colin Ritchie;,310.0
Object-Oriented Data Warehouse Design: Building A Star Schema,2.0,26.0,2182,1,Prentice Hall,9780000000000.0,English,0.0,,William A. Giovinazzo;,368.0
Water Quality Monitoring Network Design  ,12.0,15.0,2183,Softcover reprint of hardcover 1st ed. 1999,Springer,9790000000000.0,English,10.0,Water Science and Technology Library (Book 33),Nilgun B. Harmanciogammalu;O. Fistikoglu;S.D. Ozkul;,290.0
Database Security and Auditing: Protecting Data Integrity and Accessibility,4.0,6.0,2184,1,Cengage Learning,9780000000000.0,English,5.0,,Hassan A. Afyouni;,448.0
Practical Sql: Microsoft Sql Server T-SQL for Beginners,10.0,9.0,2185,,CreateSpace Independent Publishing Platform,9780000000000.0,English,13.0,,Mark O'Donovan;,210.0
Machine Translation: Its Scope and Limits,11.0,4.0,2186,Softcover reprint of hardcover 1st ed. 2009,Springer,9780000000000.0,English,10.0,,Yorick Wilks;,252.0
Transforming Infoglut! A Pragmatic Strategy for Oracle Enterprise Content Management  ,12.0,18.0,2187,1,McGraw-Hill Osborne Media,9780000000000.0,English,8.0,,Andy MacMillan;Brian Huff;,253.0
Data Protection and Information Lifecycle Management,10.0,3.0,2188,,Prentice Hall,9780000000000.0,English,5.0,,Tom Petrocelli;,288.0
MicrosoftÀ_À_ Access Version 2002 Plain & Simple,11.0,3.0,2189,1,Microsoft Press,9780000000000.0,English,1.0,Plain & Simple,Curtis Frye D.;,240.0
"Machine Learning Forensics for Law Enforcement, Security, and Intelligence",6.0,23.0,2190,1,Auerbach Publications,9780000000000.0,English,11.0,,Jesus Mena;,349.0
Data Modeling in SAP NetWeaver BW,7.0,28.0,2191,1,SAP PRESS,9780000000000.0,English,10.0,,Frank K. Wolf;Stefan Yamada;,554.0
Expert Oracle Database Architecture: 9i and 10g Programming Techniques and Solutions,9.0,19.0,2192,,Apress,9780000000000.0,English,5.0,,Thomas Kyte;,768.0
"Learning and Adaption in Multi-Agent Systems: First International Workshop, LAMAS 2005, Utrecht, The Netherlands, July 25, 2005, Revised Selected ... / Lecture Notes in Artificial Intelligence)",4.0,10.0,2193,,Springer,9780000000000.0,English,6.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3898),Karl Tuyls;Pieter Jan 't Hoen;Katja Verbeeck;,217.0
Realtime Data Mining: Self-Learning Techniques for Recommendation Engines  ,4.0,30.0,2194,1st ed. 2013. Corr. 2nd printing 2014,BirkhÀ__user,9780000000000.0,English,14.0,Applied and Numerical Harmonic Analysis,Alexander Paprotny;Michael Thess;,313.0
MCITP Self-Paced Training Kit  : Designing a Database Server Infrastructure Using MicrosoftÀ_À_ SQL ServerÀ_À_ 2005: Designing a Database Server ... Server 2005  ,12.0,6.0,2195,,Microsoft Press,9780000000000.0,English,6.0,Microsoft Press Training Kit,J.C. Mackin;Mike Hotek;,752.0
Programming Microsoft  ADO.NET 2.0 Applications: Advanced Topics,11.0,30.0,2196,2005 ed.,Microsoft Press,,English,5.0,,Glenn Johnson;,512.0
Learning ArcGIS Geodatabase,6.0,25.0,2197,,Packt Publishing - ebooks Account,9780000000000.0,English,14.0,,Hussein Nasser;,150.0
Measuring Data Quality for Ongoing Improvement: A Data Quality Assessment Framework  ,1.0,25.0,2198,1,Morgan Kaufmann,9780000000000.0,English,13.0,The Morgan Kaufmann Series on Business Intelligence,Laura Sebastian-Coleman;,376.0
"Network-Based Information Systems: First International Conference, NBIS 2007, Regensburg, Germany, September 3-7, 2007, Proceedings  ",10.0,3.0,2199,2007,Springer,9780000000000.0,English,7.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4658)",Tomoya Enokido;Leonhard Barolli;Makoto Takizawa;,546.0
Building Sustainable Information Systems,11.0,19.0,2200,2013,Springer,9780000000000.0,English,13.0,,Henry Linger;Julie Fisher;Andrew Barnden;,626.0
Mondrian in Action: Open source business analytics,9.0,16.0,2201,1,Manning Publications,9780000000000.0,English,13.0,,William D. Back;Nicholas Goodman;Julian Hyde;,288.0
Implementing Production-Quality Client/Server Systems  ,12.0,,2202,1,Wiley,9780000000000.0,English,93.0,Wiley Professional Computing,Barbara Bochenski;,442.0
"Mathematical Knowledge Management: Second International Conference, MKM 2003 Bertinoro, Italy, February 16-18, 2003  ",4.0,10.0,2203,2003,Springer,9780000000000.0,English,3.0,Lecture Notes in Computer Science (Book 2594),Andrea Asperti;Bruno Buchberger;James Harold Davenport;,230.0
Effective MySql Backup and Recovery    ),6.0,19.0,2204,1,McGraw-Hill Osborne Media,9780000000000.0,English,12.0,Oracle (McGraw-Hill),Ronald Bradford;,256.0
Getting Started with Business Analytics: Insightful Decision-Making,3.0,26.0,2205,1,Chapman and Hall/CRC,9780000000000.0,English,13.0,,David Roi Hardoon;Galit Shmueli;,190.0
Mining of Massive Datasets,12.0,30.0,2206,,Cambridge University Press,9780000000000.0,English,11.0,,Anand Rajaraman;Jeffrey David Ullman;,326.0
Data Structures and Other Objects Using Java  ,10.0,1.0,2207,2,Addison Wesley,9780000000000.0,English,2.0,,Michael Main;,832.0
FileMaker Pro 5 Bible,12.0,30.0,2208,1,Wiley,9780000000000.0,English,99.0,Bible,Steven A. Schwartz;,756.0
Oracle9i Performance Tuning Tips & Techniques,5.0,12.0,2209,1,McGraw-Hill Osborne Media,9780000000000.0,English,3.0,Osborne ORACLE Press Series,Richard J. Niemiec;,864.0
"Job Scheduling Strategies for Parallel Processing: 13th International Workshop, JSSPP 2007, Seattle, WA, USA, June 17, 2007, Revised Papers  ",5.0,23.0,2210,,Springer,9780000000000.0,English,8.0,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4942),Eitan Frachtenberg;Uwe Schwiegelshohn;,189.0
A Data Warehousing and OLAP Application for the Naval Reserve Force   Assessment Process,,,2211,,PN,,,1.0,,Scott A. Langley;,
Approximate String Processing   in Databases),2.0,8.0,2212,1,Now Publishers Inc,9780000000000.0,English,11.0,Foundations and Trends(r) in Databases (Book 7),Marios Hadjieleftheriou;Divesh Srivastava;,152.0
Oracle SQL Tricks and Workarounds: Expert Guide to Oracle SQL Excellence,7.0,27.0,2213,,AuthorHouse,9780000000000.0,English,11.0,,Zahar Hilkevich;,252.0
Constraint-Based Agents,5.0,30.0,2214,2001,Springer,9780000000000.0,English,1.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 2062),Alexander Nareyek;,192.0
Business Intelligence Techniques: A Perspective from Accounting and Finance,12.0,7.0,2215,Softcover reprint of hardcover 1st ed. 2004,Springer,9780000000000.0,English,10.0,,Murugan Anandarajan;Asokan Anandarajan;Cadambi A. Srinivasan;,268.0
"Data Warehouse Managementhandbuch: Konzepte, Software, Erfahrungen    ",10.0,19.0,2216,2001,Springer,9780000000000.0,German,0.0,Roland Berger-Reihe: Strategisches Management fÀ__r KonsumgÀ__terindustrie und -handel,Reinhard SchÀ__tte;T. Rotthowe;R. Holten;,326.0
"Data Mining for Business Intelligence: Concepts, Techniques, and Applications in Microsoft Office Excel with XLMiner",12.0,11.0,2217,1,Wiley-Interscience,9780000000000.0,English,6.0,,Galit Shmueli;Nitin R. Patel;Peter C. Bruce;,298.0
Search Computing: Trends and Developments  ,3.0,14.0,2218,2011,Springer,9780000000000.0,English,11.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6585)",Stefano Ceri;Marco Brambilla;,273.0
"PlanificaciÀ__n y Control de Proyectos Usando Oracle Primavera P6 - Versiones 8.1, 8.2 y 8.3 Cliente Profesional y Opcional  ",7.0,19.0,2219,,Eastwood Harris Pty Ltd,9780000000000.0,Spanish,13.0,,Paul E Harris;Jesica Yabo;,472.0
Oca Oracle9i Associate DBA Certification Exam Guide with CDROM  ),5.0,,2220,,Osborne/McGraw-Hill,9780000000000.0,English,2.0,Oracle (McGraw-Hill),Jason S. Couchman;Sudheer Marisetti;,1006.0
"Advances in Web Based Learning - ICWL 2008: 7th International Conference, Jinhua, China, August 20-22, 2008, Proceedings  ",7.0,30.0,2221,2008,Springer,9780000000000.0,English,8.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5145)",Frederick Li;Jianmin Zhao;Rynson Lau;,554.0
Access 2010  ,5.0,31.0,2222,,QuickStudy,9780000000000.0,English,10.0,Quickstudy: Computer,Inc. BarCharts;,6.0
Database Design,11.0,30.0,2223,1,Sams Publishing,9780000000000.0,English,0.0,,Ryan Stephens;Ronald Plew;,528.0
State of the Art Applications of Social Network Analysis  ,5.0,27.0,2224,2014,Springer,9780000000000.0,English,14.0,Lecture Notes in Social Networks,Fazli Can;Tansel À__zyer;Faruk Polat;,372.0
"Advances in Grid and Pervasive Computing: Second International Conference, GPC 2007, Paris, France, May 2-4, 2007, Proceedings  ",4.0,24.0,2225,2007,Springer,9780000000000.0,English,7.0,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4459),Christophe CÀ_rin;Kuan-Ching Li;,759.0
Microsoft SQL Server 2005 Stored Procedure Programming in T-SQL & .NET,5.0,18.0,2226,3,McGraw-Hill Osborne Media,9780000000000.0,English,6.0,,Dejan Sunderic;,664.0
"Knowledge Management, Business Intelligence, and Content Management: The IT Practitioner's Guide",5.0,22.0,2227,1,Auerbach Publications,9780000000000.0,English,6.0,,Jessica Keyes;,504.0
"Information Systems Security: First International conference, ICISS 2005, Kolkata, India, December 19-21, 2005, Proceedings  ",12.0,9.0,2228,2005,Springer,9780000000000.0,English,5.0,Lecture Notes in Computer Science / Security and Cryptology (Book 3803),Sushil Jajodia;Chandan Mazumdar;,342.0
"Data Warehousing Using Wal-Mart Model   by Westerman, Paul  ",,,2229,,"Morgan Kaufman, Paperback(2000)",,,0.0,,Westerman;,
"Economics of Grids, Clouds, Systems, and Services: 7th International Workshop, GECON 2010, Ischia, Italy, August 31, 2010, Proceedings  ",8.0,30.0,2230,,Springer,9780000000000.0,English,10.0,Lecture Notes in Computer Science / Computer Communication Networks and Telecommunications (Book 6296),JÀ__rn Altmann;Omer F. Rana;,166.0
The Spectral Energy Distributions of Gas-Rich Galaxies: Confronting Models with Data  ,4.0,28.0,2231,2005,American Institute of Physics,9780000000000.0,English,5.0,AIP Conference Proceedings / Astronomy and Astrophysics (Book 761),Cristina C. Popescu;Richard J. Tuffs;,486.0
MariaDB Cookbook,3.0,20.0,2232,,Packt Publishing - ebooks Account,9780000000000.0,English,14.0,,Daniel Bartholomew;,280.0
"MCAD/MCSE/MCDBA Self-Paced Training Kit: MicrosoftÀ_À_ SQL ServerÀ_À_ 2000 Database Design and Implementation, Exam 70-229: Microsoft  SQL Server  2000 ... 70-229, Second Edition  ",6.0,4.0,2233,2nd,Microsoft Press,9780000000000.0,English,3.0,Pro-Certification,Microsoft Corporation;,880.0
"Imbalanced Learning: Foundations, Algorithms, and Applications",7.0,1.0,2234,1,Wiley-IEEE Press,9780000000000.0,English,13.0,,Haibo He;Yunqian Ma;,216.0
Corporate Information Factory,1.0,1.0,2235,2nd,Wiley,9780000000000.0,English,1.0,,W. H. Inmon;Claudia Imhoff;Ryan Sousa;,400.0
Physical Database Design Using Oracle  ,7.0,27.0,2236,1,CRC Press,9780000000000.0,English,4.0,Foundations of Database Design (Book 1),Donald K. Burleson;,264.0
Distributed database system and its applications   / textbook series for CAS postgraduates  ,3.0,1.0,2237,,Science Press,9790000000000.0,Chinese,5.0,,Shao Pei Ying;,394.0
The Art of the Data Center: A Look Inside the World's Most Innovative and Compelling Computing Environments,10.0,10.0,2238,1,Prentice Hall,9780000000000.0,English,12.0,,Douglas Alger;,368.0
"Data Warehouse Design: Modern Principles and Methodologies by Golfarelli, Matteo, Rizzi, Stefano      ",5.0,27.0,2239,,"McGraw-Hill Osborne Media,2009",,,9.0,,Golfarelli;,
Professional ASP Data Access,10.0,,2240,,Wrox Press,9780000000000.0,English,0.0,,James De Carli;Rama Ramachandran;Richard Anderson;,1200.0
"The Data Warehouse Lifecycle Toolkit by Kimball, Ralph Published by Wiley 2nd   edition   Paperback",,,2241,,Wiley,,,1.0,,,
Introduction to Relational Database Management Systems,,,2242,,,9780000000000.0,,,,Pearson Prentice Hall;,
Oracle Database 11g Release 2 Performance Tuning Tips & Techniques  ,2.0,27.0,2243,1,Mcgraw-Hill Osborne Media,9780000000000.0,English,12.0,Oracle Press,Richard J. Niemiec;,1140.0
"Data Mining: Concepts and Techniques, Third Edition  ",7.0,6.0,2244,3,Morgan Kaufmann,9780000000000.0,English,11.0,The Morgan Kaufmann Series in Data Management Systems,Jiawei Han;Micheline Kamber;Jian Pei;,744.0
Graph-based Knowledge Representation: Computational Foundations of Conceptual Graphs  ,10.0,22.0,2245,Softcover reprint of hardcover 1st ed. 2009,Springer,9780000000000.0,English,10.0,Advanced Information and Knowledge Processing,Michel Chein;Marie-Laure Mugnier;,428.0
Knowledge Mining Using Intelligent Agents    ,12.0,21.0,2246,,Imperial College Press,9780000000000.0,English,10.0,Advances in Computer Science and Engineering: Texts,Satchidananda Dehuri;Sung-Bae Cho;,324.0
"New Frontiers in Artificial Intelligence: JSAI-isAI 2009 Workshops, LENLS, JURISIN, KCSD, LLLL, Tokyo, Japan, November 19-20, 2009, Revised Selected ... / Lecture Notes in Artificial Intelligence)",8.0,11.0,2247,,Springer,9780000000000.0,English,10.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 6284),Kumiyo Nakakoji;Yohei Murakami;Eric McCready;,374.0
SAS ENTERPRISE MINER. Data Mining Techniques,9.0,5.0,2248,,CreateSpace Independent Publishing Platform,9780000000000.0,English,14.0,,Martha Abell;,82.0
"Dce-The Osf Distributed Computing Environment: Client/Server Model and Beyond : International Dce Workshop Karlsruhe, Germany, October 7-8, 1993 : P",10.0,,2249,,Springer-Verlag,9780000000000.0,English,93.0,,Alexander Schill;,
Data Mining and Homeland Security: An Overview,2.0,6.0,2250,,BiblioGov,9780000000000.0,English,10.0,,Jeffrey W. Seifert;,40.0
"Relational Database Writings, 1989-1991",1.0,12.0,2251,,Addison Wesley,9780000000000.0,English,92.0,,C. J. Date;Hugh Darwen;,521.0
"The Data Warehouse Toolkit: The Definitive Guide to Dimensional Modeling by Kimball, Ralph, Ross, Margy   Paperback",,,2252,,John Wiley & Sons,,,0.0,,,
Best Practices for Sap Bi Using DB2 9 for Z/Os,3.0,17.0,2253,,Vervante,9780000000000.0,English,8.0,,IBM Redbooks;,
"Artificial Intelligence and Cognitive Science: 20th Irish Conference, AICS 2009, Dublin, Ireland, August 19-21, 2009, Revised Selected Papers  ",11.0,16.0,2254,,Springer,9780000000000.0,English,10.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 6206),Lorcan Coyle;Jill Freyne;,293.0
Algorithms and Data Structures: Design Correctness Analysis  ,1.0,,2255,,Addison-Wesley,9780000000000.0,English,91.0,International computer science series,Jeffrey H. Kingston;,315.0
